Numero de Tratativas;Número da programação;Aut. embarque;Tipo de programação;Situação programação;CNPJ Transportadora;Transportadora;Nome local de atendimento;Situação prazo programação;Previsão início atendimento (BRA);Situação viagem;Dt. inclusão da programação;Cidade de destino;Dt chegada local de atendimento (BRA);Dt saída local de atendimento (BRA);Cidade de origem;Cidade local de atendimento;Placa do veículo;Placa da carreta 1;Embarcador;Placa da carreta 2;Valor da viagem;Data de criação da AE;Observação Aberta;Última tratativa
0;3REC76000A;873874;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;SANTANA TEXTIL S.A                      ;No prazo;29/03/2023 08:00:00;CONCLUIDA;27/03/2023 15:24:52;;29/03/2023 08:00:00;29/03/2023 13:00:00;SAO GONCALO DO AMARANTE/CE;HORIZONTE/CE;AUT4G65 ;IXY8A18 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;28/03/2023 14:09:30;...;
0;3REC75993A;874125;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;RIGESA DO NORDESTE S/A;No prazo;29/03/2023 08:00:00;CONCLUIDA;27/03/2023 15:25:44;;29/03/2023 07:16:07;29/03/2023 08:01:55;SAO GONCALO DO AMARANTE/CE;PACAJUS/CE;MEW4141 ;HUZ4940 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;28/03/2023 16:54:29;...;
0;3REC75877A;;Entrega;CANCELADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;;29/03/2023 08:30:00;SEM VIAGEM;24/03/2023 18:42:13;;;;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3REC75994A;873969;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;RIGESA DO NORDESTE S/A;No prazo;29/03/2023 08:30:00;CONCLUIDA;27/03/2023 15:25:44;;29/03/2023 08:11:34;29/03/2023 09:35:51;SAO GONCALO DO AMARANTE/CE;PACAJUS/CE;MIE9976 ;IXY8015 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;28/03/2023 15:29:49;...;
0;3REC75793A;874761;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;COOPERATIVA CENTRAL AURORA ALIMENTOS;No prazo;29/03/2023 09:00:00;CONCLUIDA;24/03/2023 17:25:06;;29/03/2023 08:34:00;29/03/2023 18:41:10;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;MHM8C59 ;IHJ6429 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 03:03:46;...;
0;3REC75873A;873928;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;COOPERATIVA CENTRAL AURORA ALIMENTOS;No prazo;29/03/2023 09:00:00;CONCLUIDA;24/03/2023 18:42:12;;29/03/2023 08:15:00;29/03/2023 11:31:55;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;MHB7056 ;IWW3I79 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;28/03/2023 15:10:41;...;
0;3REC75879A;;Entrega;CANCELADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;;29/03/2023 09:00:00;SEM VIAGEM;24/03/2023 18:42:13;;;;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3SSZ338079A;874595;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;KARINA INDUSTRIA E COMERCIO DE PLASTICO;No prazo;29/03/2023 09:00:00;CONCLUIDA;27/03/2023 12:35:45;;29/03/2023 05:31:18;29/03/2023 07:05:17;SANTOS/SP;GUARULHOS/SP;RIS6G16 ;GIE8I31 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;28/03/2023 23:54:14; SM de Nº 30206649!;
0;3REC75876A;;Entrega;CANCELADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;;29/03/2023 10:00:00;SEM VIAGEM;24/03/2023 18:42:13;;;;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3REC75881A;;Entrega;CANCELADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;ESTAR BEM DIST DE  ALIMENTOS LTDA;;29/03/2023 10:00:00;SEM VIAGEM;24/03/2023 18:42:13;;;;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3SSZ338080A;874725;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;KARINA INDUSTRIA E COMERCIO DE PLASTICO;No prazo;29/03/2023 10:00:00;CONCLUIDA;27/03/2023 12:35:45;;29/03/2023 10:00:00;29/03/2023 15:00:00;SANTOS/SP;GUARULHOS/SP;EVO8939 ;MLG6F54 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 01:38:16;SM de Nº 3020678!;
0;3REC76002A;873966;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;BEATRIZ TEXTIL S/A;No prazo;29/03/2023 10:00:00;CONCLUIDA;27/03/2023 15:23:37;;29/03/2023 10:00:00;29/03/2023 15:00:00;SAO GONCALO DO AMARANTE/CE;MARACANAU/CE;GTQ8281 ;HUH4I17 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;28/03/2023 15:26:59;...;
0;3REC75880A;;Entrega;CANCELADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;;29/03/2023 10:30:00;SEM VIAGEM;24/03/2023 18:42:13;;;;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3REC75794A;874876;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;COOPERATIVA CENTRAL AURORA ALIMENTOS;No prazo;29/03/2023 11:00:00;CONCLUIDA;24/03/2023 17:25:06;;29/03/2023 09:41:59;29/03/2023 11:49:59;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;PEX2D92 ;BYB5B41 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 07:13:21;...;
0;3REC75796A;874766;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;No prazo;29/03/2023 11:00:00;CONCLUIDA;24/03/2023 17:26:00;;29/03/2023 10:52:00;29/03/2023 14:38:30;;CABO DE SANTO AGOSTINHO/PE;ECM7B87 ;KBV5756 ;LOG IN LOGISTICA INTERMODAL SA          ;;;29/03/2023 03:09:58;SML 27339597;
0;3REC75797A;874767;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;No prazo;29/03/2023 11:00:00;CONCLUIDA;24/03/2023 17:26:01;;29/03/2023 08:40:00;29/03/2023 17:37:37;;CABO DE SANTO AGOSTINHO/PE;RIS6F98 ;IXS9238 ;LOG IN LOGISTICA INTERMODAL SA          ;;;29/03/2023 03:12:55;SML 27373653;
0;3SSZ338081A;874599;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;KARINA INDUSTRIA E COMERCIO DE PLASTICO;No prazo;29/03/2023 11:00:00;CONCLUIDA;27/03/2023 12:36:43;;29/03/2023 09:25:00;29/03/2023 14:53:03;SANTOS/SP;GUARULHOS/SP;RIT6B29 ;GHC4H31 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 00:03:30;SM de Nº 30206683;
0;3SSZ338082A;874600;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;KARINA INDUSTRIA E COMERCIO DE PLASTICO;No prazo;29/03/2023 12:00:00;CONCLUIDA;27/03/2023 12:36:43;;29/03/2023 12:00:00;29/03/2023 17:00:00;SANTOS/SP;GUARULHOS/SP;RIT6B25 ;GEQ1F03 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 00:07:18;SM de Nº 30206690;
0;3REC75875A;;Entrega;CANCELADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;;29/03/2023 12:30:00;SEM VIAGEM;24/03/2023 18:42:13;;;;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
1;3REC75788A;874750;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;Atrasado;29/03/2023 13:00:00;CONCLUIDA;24/03/2023 17:24:10;;29/03/2023 19:43:09;29/03/2023 23:34:31;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;RIR5J06 ;GBS9J12 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 02:43:18;SML 27338778;"Número da OS:3REC75727A
Previsão de Chegada: 18h"
1;3REC75789A;874751;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;Atrasado;29/03/2023 14:00:00;CONCLUIDA;24/03/2023 17:24:10;;29/03/2023 19:56:37;29/03/2023 23:36:31;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;RIS6G00 ;BWM3F64 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 02:48:21;SML 27338776 ! ;"Número da OS: 3REC75728A
Previsão de Chegada: 18h"
1;3REC75790A;874753;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;No prazo;29/03/2023 15:00:00;CONCLUIDA;24/03/2023 17:24:10;;29/03/2023 15:00:00;29/03/2023 20:00:00;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;ABJ7C03 ;KFX5F80 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 02:51:20;SML 27338777 ! ;"Número da OS: 3REC75729A
Previsão de Chegada: 18h"
0;3REC75791A;874757;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;No prazo;29/03/2023 15:00:00;CONCLUIDA;24/03/2023 17:24:10;;29/03/2023 14:25:00;29/03/2023 18:04:12;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;KLW3G90 ;HWM9A57 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 02:58:46;SML 27415872;
0;3SSZ338083A;874603;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;KARINA INDUSTRIA E COMERCIO DE PLASTICO;No prazo;29/03/2023 19:00:00;CONCLUIDA;27/03/2023 12:36:43;;29/03/2023 15:18:00;29/03/2023 17:10:56;SANTOS/SP;GUARULHOS/SP;RIT6B16 ;GHG6C34 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 00:11:24;SM de Nº 30206723;
1;3REC75941A;;Entrega;CANCELADA COM AE;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;VIAVAREJO-CABO SANTO AGOSTINHO/PE;Atrasado;30/03/2023 05:00:00;SEM VIAGEM;27/03/2023 14:35:30;;30/03/2023 16:31:58;30/03/2023 16:31:58;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;OYZ6J72 ;MXT1285 ;WHIRLPOOL S/A;;1,00;;...;"Previsão de Chegada: VEICULO NÃO CONSEGUIU COLETAR UNIDADE NO TECON POR FALHA MECANICA ANTES DE CHEGAR NO PATIO DE TRIAGENS.
REPROGRAMAR VIAGEM "
0;3REC75942A;876237;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;VIAVAREJO-CABO SANTO AGOSTINHO/PE;No prazo;30/03/2023 05:00:00;CONCLUIDA;27/03/2023 14:36:41;;30/03/2023 01:22:00;31/03/2023 14:56:15;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;ECM7B87 ;KBV5756 ;WHIRLPOOL S/A;;1,00;30/03/2023 00:15:26;...;
0;3REC75943A;876238;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;VIAVAREJO-CABO SANTO AGOSTINHO/PE;No prazo;30/03/2023 05:00:00;CONCLUIDA;27/03/2023 14:36:42;;30/03/2023 00:21:41;30/03/2023 10:10:28;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;MHM8C59 ;IHJ6429 ;WHIRLPOOL S/A;;1,00;30/03/2023 00:16:58;AE W 24942352;
0;3REC75938A;;Entrega;CANCELADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;CARREFOUR COMERCIO E INDUSTRIA LTDA;;30/03/2023 06:00:00;SEM VIAGEM;27/03/2023 14:33:35;;;;IPOJUCA/PE;JABOATAO DOS GUARARAPES/PE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3REC76029A;876190;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;MAGAZINE LUIZA S/A;No prazo;30/03/2023 06:00:00;CONCLUIDA;27/03/2023 17:33:30;;29/03/2023 23:33:39;30/03/2023 00:14:07;SAO GONCALO DO AMARANTE/CE;MARACANAU/CE;HXM3D01 ;MRP0H20 ;ELECTROLUX DO BRASIL S.A;;1,00;29/03/2023 23:12:44;AE EULUX 24941780;
0;3REC76048A;875843;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;NAZARIA DISTR PROD FARM LTDA;No prazo;30/03/2023 07:00:00;CONCLUIDA;27/03/2023 17:32:38;;30/03/2023 05:15:26;30/03/2023 17:51:23;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;AUT4661 ;IXY8017 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 18:26:01;...;
0;3SSZ338306A;875946;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;KARINA INDUSTRIA E COMERCIO DE PLASTICO;No prazo;30/03/2023 07:00:00;CONCLUIDA;28/03/2023 13:06:00;;30/03/2023 02:04:00;30/03/2023 10:38:40;SANTOS/SP;GUARULHOS/SP;RIT6B27 ;FKQ4C23 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 19:29:40;SM de Nº 30215653;
0;3REC76031A;876155;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;30/03/2023 07:30:00;CONCLUIDA;27/03/2023 17:32:36;;29/03/2023 22:41:22;30/03/2023 09:01:53;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;HUM5925 ;DPC9504 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 22:40:34;...;
0;3REC76027A;876143;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;COOPERATIVA CENTRAL AURORA ALIMENTOS;No prazo;30/03/2023 08:00:00;CONCLUIDA;27/03/2023 17:31:38;;30/03/2023 07:59:00;30/03/2023 10:22:28;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;NFU4G07 ;MAV9E90 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 22:33:45;...;
0;3REC76033A;875522;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;ESTAR BEM DIST DE  ALIMENTOS LTDA;No prazo;30/03/2023 08:00:00;CONCLUIDA;27/03/2023 17:32:37;;30/03/2023 08:00:00;30/03/2023 13:00:00;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;MHB7056 ;IWW3I79 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 15:22:58;...;
0;3REC76034A;876174;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;TECMAR TRANSPORTES;No prazo;30/03/2023 08:00:00;CONCLUIDA;27/03/2023 17:32:37;;30/03/2023 07:15:00;30/03/2023 17:24:31;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;MEW4141 ;HUZ4940 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 22:58:56;...;
0;3SSZ338307A;875953;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;KARINA INDUSTRIA E COMERCIO DE PLASTICO;No prazo;30/03/2023 08:00:00;CONCLUIDA;28/03/2023 13:06:00;;30/03/2023 04:27:02;30/03/2023 09:29:51;SANTOS/SP;GUARULHOS/SP;RIR5J05 ;GDO4I96 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 19:34:49;SM de Nº 30215685!;
0;3SSZ338338A;876018;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;IMECA IND METAL LTDA;No prazo;30/03/2023 08:30:00;CONCLUIDA;28/03/2023 14:21:41;;30/03/2023 05:12:00;31/03/2023 01:29:53;;BAURU/SP;RIS6G08 ;FWE4C93 ;LOG IN LOGISTICA INTERMODAL SA          ;;;29/03/2023 20:45:09;...;
0;3REC76026A;876139;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;COOPERATIVA CENTRAL AURORA ALIMENTOS;No prazo;30/03/2023 09:00:00;CONCLUIDA;27/03/2023 17:31:38;;30/03/2023 08:45:00;30/03/2023 11:33:29;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;ASD2277 ;APU0H68 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 22:29:57;...;
0;3REC76035A;876178;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;TECMAR TRANSPORTES;No prazo;30/03/2023 09:00:00;CONCLUIDA;27/03/2023 17:32:37;;30/03/2023 07:33:55;30/03/2023 10:47:05;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;HWQ9I12 ;HUF7F13 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 23:03:21;...;
0;3SSZ338308A;;Coleta;CANCELADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;DURATEX S/A;;30/03/2023 09:00:00;SEM VIAGEM;28/03/2023 13:06:01;SANTOS/SP;;;CUBATAO/SP;AGUDOS/SP;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;2,00;;...;
0;3SSZ338399A;876039;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;DURATEX;No prazo;30/03/2023 09:00:00;CONCLUIDA;29/03/2023 13:12:42;;30/03/2023 02:02:49;30/03/2023 14:46:47;;ITAPETININGA/SP;EMU1I64 ;EPU9A40 ;LOG IN LOGISTICA INTERMODAL SA          ;;;29/03/2023 20:57:31;...;
0;3SSZ338309A;875963;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;LUTEPEL INDUSTRIA E COMERCIO DE PAPEL LTDA;No prazo;30/03/2023 09:30:00;CONCLUIDA;28/03/2023 13:06:01;;30/03/2023 08:28:00;30/03/2023 17:44:00;;AREIOPOLIS/SP;RIT6B26 ;GJA7F92 ;LOG IN LOGISTICA INTERMODAL SA          ;;;29/03/2023 19:48:06;...;
0;3REC76028A;876153;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;COOPERATIVA CENTRAL AURORA ALIMENTOS;No prazo;30/03/2023 10:00:00;CONCLUIDA;27/03/2023 17:31:38;;30/03/2023 09:15:00;31/03/2023 10:27:33;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;HXS6578 ;MQY1C14 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 22:38:13;...;
0;3REC76032A;876162;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;ESTAR BEM DIST DE  ALIMENTOS LTDA;No prazo;30/03/2023 10:00:00;CONCLUIDA;27/03/2023 17:32:37;;30/03/2023 09:50:00;30/03/2023 13:21:01;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;BYH7131 ;GNE1311 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 22:48:56;...;
0;3SSZ338310A;875980;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;NADIR FIGUEIREDO IND E COM S/A;No prazo;30/03/2023 10:00:00;CONCLUIDA;28/03/2023 13:06:02;;30/03/2023 03:22:57;30/03/2023 03:49:26;SANTOS/SP;SUZANO/SP;RIS6G16 ;GIE8I31 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 19:59:36;...;
0;3SSZ338311A;;Coleta;CANCELADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;DURATEX S/A;;30/03/2023 10:00:00;SEM VIAGEM;28/03/2023 13:07:41;SANTOS/SP;;;CUBATAO/SP;AGUDOS/SP;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;2,00;;...;
0;3SSZ338400A;876385;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;DURATEX;No prazo;30/03/2023 10:00:00;CONCLUIDA;29/03/2023 13:12:42;;30/03/2023 04:38:23;30/03/2023 15:01:51;;ITAPETININGA/SP;EVO8939 ;MLG6F54 ;LOG IN LOGISTICA INTERMODAL SA          ;;;30/03/2023 04:37:14;...;
0;3REC75939A;876227;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;BUD COMERCIO DE ELETRODOMESTICOS LTDA;No prazo;30/03/2023 12:00:00;CONCLUIDA;27/03/2023 14:35:29;;30/03/2023 09:34:03;30/03/2023 14:41:29;IPOJUCA/PE;ALHANDRA/PB;RIS6F98 ;IXS9238 ;WHIRLPOOL S/A;;1,00;30/03/2023 00:08:57;AE W 24942055;
0;3REC75940A;876231;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;BUD COMERCIO DE ELETRODOMESTICOS LTDA;No prazo;30/03/2023 12:00:00;CONCLUIDA;27/03/2023 14:35:30;;30/03/2023 08:24:16;30/03/2023 08:47:04;IPOJUCA/PE;ALHANDRA/PB;KGE8B12 ;KLM7J03 ;WHIRLPOOL S/A;;1,00;30/03/2023 00:12:46;...;
0;3REC76030A;876148;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;30/03/2023 12:30:00;CONCLUIDA;27/03/2023 17:32:36;;30/03/2023 10:48:58;30/03/2023 12:36:57;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;MIE9976 ;IXY8015 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;29/03/2023 22:36:11;...;
0;3REC75934A;876217;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;No prazo;30/03/2023 13:00:00;CONCLUIDA;27/03/2023 14:28:01;;30/03/2023 12:51:00;30/03/2023 20:38:58;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;KLW3G90 ;HWM9A57 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;30/03/2023 00:00:53;SML 27361721;
0;3REC76046A;876185;Coleta;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;BEATRIZ TEXTIL S/A;No prazo;30/03/2023 13:00:00;CONCLUIDA;27/03/2023 17:32:38;;30/03/2023 10:55:41;30/03/2023 16:35:40;;MARACANAU/CE;AUT4G65 ;IXY8A18 ;LOG IN LOGISTICA INTERMODAL SA          ;;;29/03/2023 23:09:36;...;
0;3REC75935A;876219;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;No prazo;30/03/2023 14:00:00;CONCLUIDA;27/03/2023 14:28:58;;30/03/2023 13:55:20;30/03/2023 18:55:02;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;RIR5J06 ;GBS9J12 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;30/03/2023 00:02:18;SML 27373651;
0;3REC75936A;876223;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;No prazo;30/03/2023 14:00:00;CONCLUIDA;27/03/2023 14:28:58;;30/03/2023 12:39:00;30/03/2023 15:34:22;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;RIS6G00 ;BWM3F64 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;30/03/2023 00:04:42;SML 27373652;
0;3REC75937A;876225;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;No prazo;30/03/2023 14:00:00;CONCLUIDA;27/03/2023 14:29:58;;30/03/2023 00:07:57;30/03/2023 03:19:40;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;ABJ7C03 ;KFX5F80 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;30/03/2023 00:06:17;SML 27390096;
0;3SSZ338312A;876007;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;COMPANHIA BRASILEIRA DE ALUMINIO;No prazo;30/03/2023 14:30:00;CONCLUIDA;28/03/2023 13:07:41;;30/03/2023 14:30:00;31/03/2023 06:16:00;;ALUMINIO/SP;RIT6B09 ;GBO0B92 ;LOG IN LOGISTICA INTERMODAL SA          ;;;29/03/2023 20:34:35;...;
